thumb_x,thumb_y,index_x,index_y,middle_x,middle_y,ring_x,ring_y,small_x,small_y,runs
0.660567999,0.35021162,0.613458574,0.322966456,0.562461138,0.349585533,0.691942871,0.402470589,0.687641799,0.42175135,2
0.657320738,0.356098294,0.61191541,0.335853755,0.557743669,0.357997537,0.68474853,0.409208059,0.685542524,0.424705505,2
0.655133605,0.354915977,0.610848129,0.336335331,0.558234513,0.357321262,0.685984969,0.4137173,0.68552351,0.424064666,2
0.656251431,0.359636247,0.610264361,0.345238686,0.560502231,0.36678049,0.686361492,0.416749805,0.685275674,0.426025629,2
0.657234013,0.357337654,0.613488436,0.342030853,0.561399519,0.373475581,0.687058032,0.414421856,0.685332119,0.420070797,2
0.655153692,0.356949419,0.612417042,0.34513694,0.561228454,0.371826231,0.690165758,0.415096849,0.68513757,0.418402821,2
0.658230066,0.355454266,0.615813553,0.345880151,0.56501019,0.37428081,0.691742182,0.410544395,0.689701557,0.425005853,2
0.661258519,0.358612597,0.615964293,0.341685057,0.565457225,0.371717215,0.694170713,0.412035286,0.689128399,0.419690222,2
0.659935772,0.364458621,0.6211133,0.336585671,0.571590364,0.364876181,0.691490889,0.414707214,0.687267423,0.42688185,2
0.660638273,0.365095049,0.621475875,0.327998668,0.57168895,0.363487363,0.689867616,0.417489141,0.68628633,0.42710191,2
0.661068976,0.377397299,0.630403638,0.315051049,0.576552689,0.35958302,0.691695035,0.419672847,0.685153902,0.4358913,2
0.662025809,0.383158892,0.633331239,0.311177194,0.578162849,0.356197119,0.693856657,0.417584598,0.685137451,0.433336526,2
0.662661135,0.394364148,0.639698625,0.295974076,0.583363354,0.344679505,0.688747406,0.430697262,0.680187225,0.451709718,2
0.661951959,0.396241456,0.642863333,0.292631388,0.585677028,0.339487344,0.685565829,0.429804265,0.679819047,0.455317795,2
0.663231909,0.408133745,0.646656573,0.286340475,0.588426769,0.329634488,0.683949292,0.439100564,0.678657711,0.467029482,2
0.66305691,0.412848949,0.654031694,0.274906605,0.594128549,0.317384958,0.682580411,0.435662329,0.67626071,0.468545705,2
0.655808151,0.42753908,0.665194154,0.256024301,0.599305332,0.295564055,0.679045916,0.469969392,0.670108914,0.489716947,2
0.653947294,0.431120574,0.666654944,0.256025851,0.601929724,0.290243626,0.677613497,0.470355362,0.670690119,0.496080518,2
0.656288207,0.426215053,0.680263042,0.237696603,0.617598534,0.262592852,0.676622689,0.462359548,0.667852283,0.495733619,2
0.653785646,0.422157884,0.685865402,0.223936364,0.622435987,0.251009047,0.677779078,0.47096014,0.66782701,0.500369489,2
0.656633317,0.433512181,0.701920152,0.193641901,0.635800302,0.21899201,0.675459087,0.477345496,0.663255453,0.509512961,2
0.656587064,0.437117845,0.701470912,0.194737613,0.637385368,0.219864115,0.675912201,0.485239595,0.661433876,0.510566115,2
0.643511772,0.465224087,0.71710813,0.177100241,0.650902033,0.196116567,0.6590662,0.51587522,0.650980711,0.54093188,2
0.639280319,0.480118752,0.716497779,0.181916416,0.649870634,0.196501553,0.655293286,0.518487811,0.646606505,0.540394068,2
0.637455463,0.485423744,0.712638438,0.187123865,0.647432029,0.201302081,0.653410196,0.519796073,0.642431974,0.542813003,2
0.629633427,0.486293733,0.702504277,0.201464176,0.640690923,0.220513046,0.653190076,0.542366564,0.642604589,0.564043045,2
0.630751312,0.495059609,0.701472819,0.206633806,0.639311969,0.23001796,0.64918679,0.540070415,0.638458908,0.562269449,2
0.631201029,0.502025008,0.697802007,0.219762206,0.63916111,0.24613364,0.650069952,0.545524597,0.640382767,0.568460047,2
0.634916306,0.501606762,0.698829651,0.224144846,0.640123367,0.254551291,0.654871702,0.563203335,0.643517196,0.581405282,2
0.635008931,0.535068452,0.688361526,0.257648915,0.631639242,0.296268851,0.663222194,0.569080591,0.651147842,0.596114635,2
0.637665033,0.533985257,0.685481787,0.267340243,0.627516985,0.308555186,0.665964723,0.575571358,0.651317596,0.595145702,2
0.63909924,0.536039352,0.675449848,0.265272856,0.620545149,0.315300286,0.672250986,0.56686151,0.658189952,0.594771266,2
0.639309764,0.528303981,0.671876848,0.265211165,0.619081914,0.319800645,0.670684099,0.558982849,0.657878757,0.59148109,2
0.654081225,0.537238479,0.651612759,0.287442029,0.602470577,0.351239681,0.677434564,0.549637318,0.674215257,0.586482823,2
0.648247421,0.534009635,0.636116445,0.308336318,0.588651061,0.387647212,0.673734486,0.561481714,0.671943128,0.600392282,2
0.646326602,0.577347696,0.609336972,0.338986814,0.57207042,0.433567345,0.672432065,0.594754577,0.669852674,0.629717469,2
0.649248779,0.578099549,0.604012609,0.350356758,0.567992985,0.449767113,0.670350134,0.59460026,0.670384586,0.630589187,2
0.640445769,0.590088964,0.598840237,0.36234045,0.563890696,0.459774017,0.667979598,0.600612044,0.666439056,0.641058862,2
0.642394602,0.588759422,0.595772505,0.369755924,0.562382758,0.466516167,0.665865898,0.602054536,0.66660893,0.637155056,2
0.63742435,0.596848726,0.588166118,0.387351394,0.554123342,0.483509272,0.659012854,0.606799901,0.664008558,0.649835646,2
0.636038959,0.604069114,0.585489333,0.398386121,0.552092612,0.489183486,0.656881452,0.612457156,0.661500454,0.650543213,2
0.629170597,0.631935894,0.566263974,0.475856304,0.537017286,0.564099669,0.646886349,0.646544576,0.652320623,0.685819268,2
0.62368387,0.638026714,0.567186594,0.480102599,0.537431955,0.568903089,0.646597266,0.65438652,0.649455488,0.688923478,2
0.622112989,0.631911039,0.578606904,0.459042609,0.545336127,0.54165107,0.648407578,0.631433547,0.651624203,0.671315968,2
0.624910951,0.630292654,0.576110005,0.4562442,0.545902193,0.541257858,0.65055877,0.638887942,0.650730252,0.674434721,2
0.624403,0.624188185,0.57483691,0.46461004,0.543382645,0.547633469,0.651817739,0.634699762,0.652993023,0.673516154,2
0.625801325,0.624567807,0.571085572,0.479464114,0.53915596,0.562071025,0.650381505,0.643825471,0.652682126,0.680858612,2
0.623454034,0.628534973,0.5697335,0.481896758,0.539271653,0.564112544,0.652257621,0.647320747,0.655169845,0.683805287,2
0.623886764,0.617777765,0.563624144,0.504337132,0.533857644,0.57884872,0.651638925,0.63082099,0.656073451,0.662408113,2
0.62321341,0.616695821,0.563408017,0.508507311,0.53316462,0.583769798,0.650063694,0.635055006,0.654213607,0.665133953,2
0.627045333,0.617076695,0.568059742,0.508704185,0.537053049,0.581774712,0.653214872,0.633090198,0.65465796,0.665010214,2
0.624026656,0.620668173,0.569397569,0.506962478,0.536989868,0.581240475,0.652528942,0.634239197,0.656330168,0.662508011,2
0.631319404,0.591445088,0.569708347,0.518361211,0.537119985,0.570938587,0.657999337,0.614678562,0.661084354,0.635589123,2
0.630760729,0.588252187,0.573426604,0.514834166,0.539778233,0.571948826,0.664769471,0.611536026,0.661379576,0.63401711,2
0.63137567,0.584185958,0.571092665,0.515991747,0.536301017,0.567849874,0.665504396,0.618622005,0.66292119,0.636611521,2
0.630002201,0.581161737,0.571098864,0.521768332,0.535969496,0.569621325,0.66794008,0.612963974,0.661985576,0.638701141,2
0.628501177,0.591903746,0.568963408,0.51562196,0.533383548,0.574117005,0.661414981,0.618186474,0.660525262,0.63887614,2
0.627881467,0.601338089,0.570304215,0.518672705,0.534261465,0.575985253,0.656320632,0.621799886,0.658856988,0.648611367,2
0.615224481,0.657074988,0.58043164,0.430324942,0.549919844,0.51546979,0.645916283,0.667408705,0.638022125,0.705842197,2
0.613016367,0.662721872,0.57883054,0.424607754,0.549490154,0.503184795,0.643717647,0.673117101,0.639579594,0.708271027,2
0.612653911,0.68012768,0.585076392,0.418126523,0.549436986,0.501919031,0.640650034,0.6871773,0.639682353,0.723145604,2
0.610652387,0.679904163,0.580344915,0.417524159,0.550525546,0.502537012,0.639785111,0.688775897,0.637200534,0.720695019,2
0.608894646,0.688444734,0.581923842,0.409841597,0.55365479,0.49810496,0.636273801,0.705234528,0.630221367,0.726786852,2
0.604711235,0.681156278,0.587159157,0.398604333,0.563528299,0.466312468,0.634306848,0.709163666,0.630408525,0.728861809,2
0.606067538,0.692821443,0.587974489,0.393556476,0.567349374,0.461215675,0.628748477,0.706398785,0.628569543,0.720935285,2
0.607852638,0.680307686,0.58411479,0.391705543,0.572762251,0.431568235,0.633313537,0.702825785,0.634977043,0.719464362,2
0.606907785,0.687071145,0.581761181,0.398376763,0.5713557,0.442291439,0.636051238,0.714752674,0.637023032,0.728482842,2
0.611625195,0.689042926,0.577091932,0.391058743,0.562628567,0.457603693,0.638418496,0.68794924,0.637189984,0.712094665,2
0.614473879,0.671259046,0.5786075,0.382112682,0.563062906,0.45552963,0.639712572,0.685858607,0.642274439,0.704998672,2
0.608321846,0.61264199,0.592616558,0.342793763,0.5632447,0.415414721,0.628871262,0.622601509,0.631789386,0.647837579,2
0.608111203,0.618722141,0.571938276,0.316171408,0.549529791,0.400571525,0.639685869,0.619034648,0.638277352,0.644138515,2
0.602449536,0.578945458,0.57568872,0.289847136,0.55100137,0.372736663,0.636261225,0.589691341,0.633034468,0.617740512,2
0.606124818,0.548436701,0.583447218,0.27024436,0.549350321,0.346456289,0.634460568,0.566988468,0.627660751,0.5883286,2
0.601389229,0.549166262,0.578917325,0.264492005,0.552500427,0.341675967,0.635108531,0.563012719,0.626614273,0.589786351,2
0.600724101,0.459686518,0.587755561,0.156109512,0.55651927,0.237804025,0.635944664,0.482666939,0.626284003,0.499391764,2
0.607077837,0.434615225,0.596812487,0.14002271,0.55903095,0.217131585,0.628640413,0.451268375,0.623732328,0.478785038,2
0.601171792,0.430729061,0.595215201,0.133624554,0.56049633,0.212641597,0.636290491,0.453310013,0.625164986,0.477498412,2
0.617039382,0.360418171,0.596788049,0.109692812,0.558105707,0.19053781,0.647765279,0.382633179,0.638872743,0.418716341,2
0.622035861,0.35048604,0.594334304,0.118775398,0.555136502,0.202453315,0.649739146,0.371194392,0.645917594,0.403917819,2
0.633315206,0.323174775,0.590340316,0.192368507,0.552975893,0.249832302,0.658848107,0.351029158,0.659283757,0.380091339,2
0.63405323,0.327201396,0.5928002,0.214515969,0.556377828,0.267540991,0.659655631,0.355248541,0.657675326,0.37872231,2
0.626353085,0.381015748,0.601486206,0.317917019,0.563395202,0.37296477,0.649906576,0.400436223,0.647018731,0.424810559,2
0.624867201,0.397406071,0.591097772,0.350555509,0.5582003,0.405619949,0.657342672,0.425825179,0.648537993,0.439377159,2
0.64027375,0.46532777,0.587409079,0.409069657,0.560009181,0.474518389,0.662331045,0.46803993,0.660283983,0.491230071,2
0.647926986,0.47093749,0.586732864,0.416397482,0.559076667,0.486080468,0.66835928,0.478959173,0.668965161,0.506705105,2
0.689419329,0.495677561,0.61194545,0.433216631,0.587489307,0.505889833,0.709008157,0.512054801,0.71674639,0.536827981,2
0.703931153,0.495212018,0.621968627,0.437980056,0.598423302,0.508713961,0.726728797,0.522161841,0.731924891,0.541983247,2
0.745217144,0.509214163,0.650729775,0.44530654,0.626556098,0.521454275,0.761209309,0.532874167,0.774449527,0.555538952,2
0.763738513,0.523743927,0.667961538,0.457461387,0.645266831,0.523512244,0.787151814,0.546613872,0.799735963,0.568974316,2
0.781221151,0.622555971,0.681183577,0.513374984,0.668333173,0.593947351,0.790959597,0.623346806,0.805466771,0.650074363,2
0.776768208,0.623051107,0.675818384,0.509262681,0.657268345,0.590395272,0.791328013,0.621608138,0.804078877,0.650137782,2
0.777215719,0.625528336,0.675179183,0.507734776,0.655865848,0.589145005,0.79115659,0.621282637,0.804358602,0.651605964,2
0.762584269,0.671242476,0.671575129,0.515857041,0.651196539,0.598455608,0.777674973,0.664679945,0.788151383,0.695786953,2
0.723612309,0.714032471,0.648433924,0.56075561,0.63068217,0.639493406,0.744879603,0.699489474,0.746932924,0.730979443,2
0.715336978,0.712489665,0.644928396,0.556948245,0.630425334,0.640354931,0.737874985,0.701214015,0.742492676,0.731209636,2
0.713266194,0.680320024,0.645374894,0.539554536,0.633207738,0.620615125,0.733573556,0.664720237,0.736886561,0.698396921,2
0.71498549,0.665819049,0.646651089,0.530390739,0.634553492,0.613015354,0.734597802,0.655447841,0.737974107,0.689122558,2
0.714210808,0.64375329,0.64843744,0.521659493,0.637389362,0.602556646,0.733604908,0.634453893,0.73816824,0.668881357,2
0.714382648,0.642049432,0.648328841,0.51931417,0.63739419,0.597858191,0.734549761,0.634096324,0.739401758,0.665259123,2
0.713739932,0.624670863,0.647959113,0.50206244,0.636117578,0.58008945,0.73392868,0.618623137,0.737984061,0.653240621,2
0.712507606,0.624394,0.647528887,0.498321295,0.635704279,0.578050137,0.729641259,0.616384327,0.736239016,0.648154795,2
0.708461583,0.618335605,0.64231801,0.495431602,0.628861427,0.573251843,0.721877575,0.609800994,0.731143475,0.642391801,2
0.713570714,0.60590899,0.640972495,0.491853237,0.628455937,0.573170722,0.721426249,0.602490425,0.729901373,0.628916502,2
0.709759772,0.592912734,0.637179911,0.48783651,0.622759342,0.560737073,0.720043898,0.59470439,0.731196463,0.62045306,2
0.702821672,0.59012413,0.634781241,0.485339522,0.620686591,0.558316827,0.718368649,0.586352944,0.726649582,0.613399625,2
0.694515646,0.571202219,0.637295008,0.474923581,0.62145859,0.53801167,0.716950476,0.567376435,0.715370238,0.592912197,2
0.689763248,0.567459881,0.638550282,0.470719159,0.622552037,0.535388172,0.717249036,0.566067994,0.716136515,0.591496229,2
0.68935883,0.557614386,0.64226222,0.462815821,0.62266618,0.528915107,0.714506984,0.558533132,0.715536118,0.58081615,2
0.693226755,0.556770623,0.642023325,0.459263593,0.622244239,0.526452661,0.716373324,0.561630547,0.715991855,0.582503021,2
0.691562712,0.564894438,0.640541494,0.449432939,0.620593667,0.520176172,0.711729109,0.562496245,0.71331054,0.588536263,2
0.69047308,0.561546683,0.638522387,0.446422309,0.619390488,0.517353773,0.712722659,0.567290127,0.713429093,0.591857076,2
0.687466681,0.560065448,0.636293411,0.450548977,0.617738008,0.520602465,0.711748064,0.564917862,0.714270234,0.588142097,2
0.68698132,0.553310513,0.634334147,0.427401781,0.611461222,0.493168145,0.701181412,0.555251181,0.703446448,0.581035614,2
0.682253182,0.550038218,0.633816779,0.423681915,0.610820353,0.494865119,0.70493269,0.553737342,0.70386982,0.578763008,2
0.674787819,0.533546567,0.62648952,0.44698149,0.602229059,0.509199381,0.696674883,0.53679496,0.69838804,0.561512351,2
0.667600632,0.539091825,0.62521261,0.44515878,0.598491132,0.512220621,0.689676642,0.534932196,0.689565241,0.559739709,2
0.664256513,0.522773623,0.615419328,0.482475638,0.595099747,0.528728545,0.683957756,0.52497828,0.686578035,0.542053163,2
0.661078513,0.520021439,0.618540347,0.484629631,0.595571101,0.532946765,0.684454322,0.531517684,0.683497965,0.543043733,2
0.659249485,0.510847032,0.615719974,0.51637733,0.593213975,0.542297065,0.689321935,0.529179633,0.687218666,0.54521358,2
0.66089052,0.51060766,0.615409911,0.516041517,0.592439175,0.540118515,0.689772189,0.530939758,0.689163923,0.541525543,2
0.661994696,0.510340691,0.614942551,0.515726566,0.592295587,0.540788591,0.68824321,0.531037152,0.688830197,0.541706443,2
0.663846731,0.506813169,0.617733896,0.514830351,0.593767881,0.530793309,0.689574778,0.520686388,0.69058001,0.532269359,2
0.661577344,0.505077839,0.616130829,0.513188362,0.593478501,0.532437623,0.688290834,0.524228811,0.689937115,0.535892785,2
0.660749853,0.505864382,0.619528353,0.493015409,0.594098032,0.524265945,0.684806585,0.519953072,0.688483775,0.531361878,2
0.66057694,0.503838181,0.618470252,0.490699023,0.593068004,0.520655096,0.687603533,0.518082321,0.688947737,0.532025874,2
0.660072327,0.508857071,0.6167503,0.488831669,0.591767669,0.526361346,0.686517,0.520351231,0.686879158,0.535122216,2
0.661808908,0.511026025,0.617374003,0.482630998,0.59303993,0.525963902,0.683620393,0.521068156,0.68461138,0.53791374,2
0.65850395,0.536760867,0.626491189,0.44776386,0.599085689,0.516261101,0.686723113,0.532260776,0.682551026,0.558698654,2
0.658335268,0.544890642,0.626245081,0.448358268,0.600303471,0.512805283,0.684947968,0.537577152,0.68292737,0.563717127,2
0.656065285,0.553032637,0.627739131,0.428695798,0.602835894,0.507337511,0.686143517,0.552677274,0.68012017,0.582737982,2
0.656400442,0.557794988,0.626875699,0.424903333,0.602686942,0.503975034,0.682259202,0.553583622,0.679714024,0.581834197,2
0.653330803,0.568200409,0.62578994,0.406925321,0.607448995,0.494241118,0.67966032,0.561357319,0.674207687,0.59622997,2
0.649534941,0.569681942,0.62701571,0.404236645,0.608087957,0.493322402,0.677243233,0.568027854,0.674497783,0.602744818,2
0.651867211,0.569076955,0.6254251,0.406968772,0.60569185,0.496570349,0.678699613,0.569474995,0.674164414,0.603813112,2
0.648654819,0.582631588,0.620465636,0.411159754,0.60391748,0.497387648,0.674396694,0.582292676,0.670541525,0.615296602,2
0.647799551,0.584078312,0.623388171,0.414287627,0.605818033,0.494486332,0.672481835,0.588700354,0.670781016,0.617258668,2
0.645274937,0.579941452,0.624769449,0.401764661,0.606970251,0.478456765,0.669744253,0.589279413,0.66707468,0.618792057,2
0.644405246,0.584836304,0.621374667,0.411953002,0.602864861,0.488631129,0.66927737,0.595054984,0.666479886,0.626638412,2
0.639358282,0.629314482,0.604102015,0.472780108,0.591291487,0.5551911,0.662758112,0.630728662,0.661904454,0.663932264,2
0.636862218,0.618454099,0.606643856,0.429832935,0.599777937,0.495250493,0.66836369,0.621719658,0.670041919,0.641706944,2
0.639219642,0.61798501,0.607829392,0.432230234,0.602092683,0.482566506,0.66902405,0.62558192,0.668393135,0.641769111,2
0.639542222,0.618304133,0.610126197,0.418682367,0.602934778,0.480300128,0.668048978,0.626547873,0.669350684,0.641736627,2
0.639852464,0.629940391,0.612918258,0.434175372,0.610436857,0.4624421,0.668708146,0.635873079,0.670319557,0.651368558,2
0.638995647,0.633679628,0.613260984,0.440226674,0.612924993,0.461633831,0.666899383,0.644068122,0.668949306,0.657520771,2
0.64409852,0.628889084,0.619901597,0.431010544,0.61548996,0.477184653,0.664178371,0.642011523,0.663490951,0.657819986,2
0.63910991,0.630313158,0.619232655,0.432792753,0.61556983,0.468717098,0.665923357,0.641053379,0.670298994,0.655037463,2
0.640691996,0.634511113,0.619687378,0.428182006,0.616050184,0.465173423,0.668192089,0.643180728,0.671672642,0.655983806,2
0.645057499,0.620572805,0.627745926,0.419159859,0.624427438,0.442082614,0.673062742,0.624232888,0.676667154,0.6424945,2
0.645958543,0.616242409,0.628618717,0.408248544,0.624703169,0.443074048,0.672929525,0.621741533,0.676763594,0.635296404,2
0.652345896,0.596569836,0.638974309,0.391387165,0.629285991,0.412052572,0.671039164,0.603214979,0.670772254,0.615114927,2
0.650049627,0.587135017,0.634416282,0.389014065,0.629259944,0.405427963,0.672270477,0.609727621,0.671975017,0.621352911,2
0.64879787,0.594925165,0.633990645,0.381334394,0.631270885,0.398846269,0.676427126,0.602180719,0.67669332,0.616109014,2
0.648538768,0.594251156,0.633344591,0.389688611,0.623301446,0.406199157,0.664974868,0.604154527,0.665802836,0.617324889,2
0.643817067,0.592130661,0.628923476,0.379278392,0.622484684,0.410490006,0.670575142,0.606228173,0.671952128,0.621239126,2
0.641407013,0.593242288,0.623577178,0.400054038,0.621026456,0.409626871,0.668473661,0.609097719,0.670459449,0.624849319,2
0.644638002,0.5950858,0.622999847,0.40229398,0.607413709,0.464970171,0.660815179,0.604430318,0.659389138,0.630251169,2
0.640373886,0.602010369,0.618065536,0.398780048,0.607007742,0.459639788,0.66918534,0.604072094,0.667393386,0.624768615,2
0.638287485,0.58448559,0.618079543,0.394225538,0.605017185,0.46416837,0.658323705,0.604295075,0.659214377,0.624032855,2
0.637055516,0.581428945,0.617376268,0.398024261,0.602878094,0.469901741,0.663751423,0.592803597,0.659270942,0.619570196,2
0.636043191,0.578134894,0.614667773,0.400268793,0.601063669,0.471429884,0.656164765,0.592591822,0.656678081,0.622888803,2
0.63621825,0.581780732,0.612579703,0.40395385,0.595517695,0.477607936,0.660591125,0.587720573,0.656521976,0.620909274,2
0.633223712,0.584327579,0.606639683,0.413920522,0.589512348,0.48974669,0.660184264,0.585802853,0.65124619,0.622136474,2
0.632053971,0.581646144,0.605397761,0.417797893,0.588167846,0.491776288,0.660082102,0.584872186,0.654863834,0.619055748,2
0.630497694,0.581041813,0.60402447,0.420594811,0.58472383,0.493439972,0.65903008,0.577707171,0.653028429,0.611416221,2
0.630134583,0.575773776,0.603618205,0.416737676,0.584836006,0.494228929,0.658587694,0.574943125,0.653358579,0.608898759,2
0.631667972,0.569246769,0.602111518,0.407937855,0.582236171,0.487128943,0.656549394,0.569035411,0.653202474,0.603540778,2
0.631418943,0.571348131,0.602452815,0.412865877,0.583070874,0.488603294,0.657230437,0.570500255,0.651926279,0.60463047,2
0.632918477,0.562999666,0.598115802,0.413528562,0.575978816,0.491177529,0.655409157,0.55956167,0.651370406,0.588736236,2
0.632362604,0.56265974,0.596651673,0.413179547,0.575477064,0.491293907,0.657095194,0.560145378,0.652899802,0.590447426,2
0.634352684,0.55193758,0.593710661,0.425921082,0.570897281,0.496097535,0.655225992,0.557805419,0.654842615,0.584256589,2
0.634996474,0.55352217,0.594067633,0.425927937,0.571553707,0.497184843,0.655018806,0.557916105,0.65544039,0.58197403,2
0.635962605,0.553999364,0.593769312,0.425908744,0.572180748,0.498809725,0.657335639,0.555837333,0.656660914,0.578329384,2
0.63458693,0.555279553,0.595128298,0.432134479,0.572308719,0.505833268,0.661412656,0.558515429,0.66089642,0.580258071,2
0.63525784,0.556109011,0.594354928,0.434220463,0.572859704,0.508288503,0.661342919,0.557572067,0.66002512,0.581305504,2
0.636600196,0.555910051,0.597036541,0.43936941,0.574864805,0.514294922,0.661825061,0.556015134,0.663034439,0.579925537,2
0.639758646,0.558976352,0.60027194,0.448024035,0.57683605,0.520231426,0.66502136,0.559112847,0.666626871,0.585239649,2
0.641838074,0.572452962,0.601649165,0.464411914,0.580055118,0.537432075,0.665324032,0.574514031,0.666363478,0.598065197,2
0.644584298,0.576626539,0.599356413,0.466557056,0.575255394,0.540290773,0.66526711,0.580806017,0.666798949,0.606199384,2
0.641020656,0.565545082,0.598086834,0.458520263,0.573314965,0.5289855,0.665847003,0.565573633,0.664568245,0.589013755,2
0.63985455,0.562192678,0.597344577,0.458761454,0.57313025,0.528034449,0.66627264,0.563445508,0.665309012,0.588674545,2
0.63939333,0.562918663,0.596950412,0.457888931,0.570937276,0.52572149,0.66735518,0.56482935,0.66666019,0.591607749,2
0.639813125,0.545444429,0.595496237,0.456219077,0.571389437,0.522141457,0.665966928,0.548190951,0.665517926,0.571789324,2
0.641205072,0.54550302,0.595575094,0.455084682,0.570214987,0.517317891,0.664150178,0.546564817,0.664779544,0.571630061,2
0.642203867,0.52843076,0.595518351,0.448390484,0.571205795,0.510328412,0.665459096,0.538255811,0.666186988,0.556389868,2
0.642095089,0.524729252,0.595000029,0.446714759,0.569078445,0.513186514,0.663585305,0.534617126,0.666376114,0.555209875,2
0.644811392,0.521471977,0.592804015,0.451111376,0.566115022,0.517743587,0.662334979,0.535226107,0.665866554,0.556563735,2
0.64260602,0.521981657,0.591075301,0.45899868,0.565162241,0.520826578,0.662093282,0.538224101,0.664698541,0.561313927,2
0.640650988,0.536593974,0.591157377,0.467910647,0.565692425,0.530180871,0.661392033,0.542642653,0.663558543,0.559856713,2
0.641897917,0.533315361,0.589804292,0.46795392,0.565795243,0.529705882,0.659220099,0.539591551,0.661674917,0.562348545,2
0.640962064,0.531814516,0.589485824,0.46091187,0.565138042,0.526202917,0.660073817,0.546021938,0.662712395,0.565645874,2
0.639539301,0.531722307,0.588266969,0.457670689,0.562640369,0.522122443,0.660770714,0.536126852,0.661417305,0.556425452,2
0.638978839,0.524556935,0.586216509,0.459867001,0.561676741,0.522745192,0.656956553,0.539102077,0.658511579,0.559761465,2
0.636323154,0.531961918,0.585211039,0.460056484,0.560248852,0.526202261,0.6563465,0.540369749,0.658874691,0.559381008,2
0.633489072,0.530836165,0.58305639,0.46527487,0.55741787,0.530378997,0.653003991,0.540429533,0.654736161,0.55946207,2
0.63253957,0.530461848,0.582563221,0.469498515,0.557654262,0.530499041,0.651861668,0.542032063,0.653505385,0.563279688,2
0.632409513,0.530577123,0.582882285,0.469261408,0.558165729,0.53095597,0.652018964,0.541876674,0.652640343,0.563294947,2
0.631805778,0.51998651,0.579944015,0.461877495,0.555933177,0.523666143,0.653216124,0.537708402,0.651642084,0.554795384,2
0.626812994,0.528436422,0.581441224,0.454428077,0.55727762,0.515590966,0.650643349,0.53636533,0.649949968,0.559590399,2
0.625748396,0.546011627,0.585557818,0.421803832,0.564179361,0.495722234,0.653989196,0.550357819,0.649283707,0.575950503,2
0.625103891,0.551524997,0.584816813,0.421587586,0.56494987,0.494639635,0.651049078,0.549660802,0.64838165,0.579027534,2
0.62804991,0.548955142,0.584626198,0.411499143,0.564547837,0.487820357,0.651400208,0.548750758,0.649673641,0.576354623,2
0.628190994,0.548618793,0.583555043,0.407880455,0.563834846,0.485045701,0.649300039,0.544727623,0.649602532,0.572804987,2
0.62989521,0.512851119,0.588111162,0.362232953,0.568843603,0.434211642,0.654398859,0.512711823,0.648797929,0.543888032,2
0.626874924,0.501465499,0.59393841,0.349173963,0.571864426,0.422876775,0.656387806,0.506478906,0.651649833,0.538781822,2
0.629951537,0.478187442,0.607397854,0.305921316,0.583529353,0.3748945,0.663515329,0.496423483,0.664501071,0.525647581,2
0.628472507,0.475280821,0.610251248,0.303924203,0.584502757,0.367347449,0.662624657,0.495068401,0.66542238,0.521095514,2
0.630735874,0.501254201,0.610803962,0.309790194,0.584271133,0.372300863,0.663259149,0.518674433,0.659899354,0.543707728,2
0.629982471,0.510769904,0.609850883,0.315655202,0.584300041,0.377330989,0.659863591,0.527615428,0.656582177,0.548222542,2
0.627919376,0.52629143,0.609070241,0.326475382,0.584644377,0.389623851,0.658454537,0.54392159,0.653273284,0.56919688,2
0.628096879,0.532232106,0.609376311,0.330021173,0.585318327,0.392537713,0.655739605,0.548238277,0.652973175,0.571533799,2
0.625563145,0.55525434,0.609203458,0.338709146,0.587621272,0.398049444,0.657242179,0.570138812,0.646549344,0.590015829,2
0.626253068,0.568687737,0.610004485,0.342849821,0.587730706,0.404390723,0.657354474,0.578334153,0.648846328,0.59906745,2
0.6262393,0.621350825,0.600554168,0.397131443,0.58090663,0.466844887,0.654786408,0.624647439,0.649248958,0.642915964,2
0.623141348,0.642948806,0.602694869,0.415259957,0.581790447,0.481084466,0.65849191,0.646846294,0.653989851,0.669987381,2
0.626730084,0.641499877,0.602865577,0.418053329,0.583409846,0.484802872,0.657021046,0.648467183,0.64904505,0.666214943,2
0.632684112,0.622825563,0.620713472,0.39436841,0.594835937,0.453313947,0.661976516,0.635941386,0.64789933,0.653713644,2
0.639038861,0.611127377,0.627473295,0.383817375,0.601219177,0.439647079,0.66767472,0.630555272,0.658930004,0.649137437,2
0.640843153,0.604773164,0.634569585,0.372681737,0.605942011,0.424699664,0.671635747,0.630554914,0.658595443,0.643472672,2
0.646722019,0.59181267,0.654762328,0.353185087,0.622800767,0.397761375,0.676719725,0.61485666,0.663565278,0.627838254,2
0.64990592,0.589630544,0.656082451,0.352727532,0.624243438,0.3977696,0.68037653,0.619575262,0.668695688,0.635111809,2
0.645009756,0.604169846,0.642774284,0.380468249,0.611822009,0.429434448,0.676578045,0.62178278,0.669340432,0.643198669,2
0.644685268,0.601723135,0.635928333,0.392689466,0.605442345,0.443358064,0.673165739,0.62143743,0.668885469,0.648513794,2
0.636704922,0.608473539,0.615888298,0.424461663,0.592397332,0.490012497,0.669704437,0.623295307,0.664517641,0.64931798,2
0.635450959,0.611276031,0.615376472,0.426976323,0.590939045,0.49250707,0.667329788,0.620806038,0.666687489,0.651011586,2
0.64028579,0.613071263,0.595295429,0.466568112,0.574868917,0.548799038,0.670785666,0.619885862,0.670355916,0.647094607,2
